,Unnamed: 0,Country,Clusters,Current account balance_Percent of GDP_average,Current account balance_U.S. dollars_average,General government gross debt_National currency_average,General government gross debt_Percent of GDP_average,General government net lending/borrowing_National currency_average,General government net lending/borrowing_Percent of GDP_average,General government primary net lending/borrowing_National currency_average,General government primary net lending/borrowing_Percent of GDP_average,General government revenue_National currency_average,General government revenue_Percent of GDP_average,General government total expenditure_National currency_average,General government total expenditure_Percent of GDP_average,Gross domestic product based on purchasing-power-parity (PPP) share of world total_Percent_average,"Gross domestic product corresponding to fiscal year, current prices_National currency_average","Gross domestic product per capita, constant prices_National currency_average","Gross domestic product per capita, constant prices_Purchasing power parity; 2017 international dollar_average","Gross domestic product per capita, current prices_National currency_average","Gross domestic product per capita, current prices_Purchasing power parity; international dollars_average","Gross domestic product per capita, current prices_U.S. dollars_average","Gross domestic product, constant prices_National currency_average","Gross domestic product, constant prices_Percent change_average","Gross domestic product, current prices_National currency_average","Gross domestic product, current prices_Purchasing power parity; international dollars_average","Gross domestic product, current prices_U.S. dollars_average","Gross domestic product, deflator_Index_average",Gross national savings_Percent of GDP_average,Implied PPP conversion rate_National currency per current international dollar_average,"Inflation, average consumer prices_Index_average","Inflation, average consumer prices_Percent change_average","Inflation, end of period consumer prices_Index_average","Inflation, end of period consumer prices_Percent change_average",Population_Persons_average,Total investment_Percent of GDP_average,Volume of Imports of goods_Percent change_average,Volume of exports of goods_Percent change_average,Volume of exports of goods and services_Percent change_average,Volume of imports of goods and services_Percent change_average
100,100,Mauritius,5.0,-6.923181818181818,-0.8196363636363636,275.9888181818182,66.00272727272727,-17.200545454545455,-4.077545454545455,-6.543,-1.479272727272727,87.80145454545455,21.194454545454544,105.00209090909092,25.27209090909091,0.0216363636363636,412.2299090909091,250973.61181818185,19685.00727272727,321743.4563636364,19460.52363636364,9692.334545454543,316.5432727272727,2.012272727272728,405.88972727272727,24.54836363636364,12.223272727272729,127.64654545454545,17.065818181818184,16.50390909090909,94.89045454545456,2.929909090909091,95.23763636363634,2.8813636363636363,1.2609090909090908,20.84436363636364,3.1348181818181824,-0.4540909090909091,-1.7657272727272726,2.8951818181818183
101,101,Mexico,3.0,-1.2755454545454543,-15.558,9768.182727272726,50.3349090909091,-605.2289090909089,-3.282272727272728,12.95890909090909,-0.120090909090909,4573.125454545454,24.036636363636365,5178.354545454545,27.318909090909088,1.9885454545454544,19027.14090909091,139977.70636363636,19098.44272727273,156222.8236363636,18495.199090909093,9773.103636363636,16967.41363636364,1.6702727272727278,19027.14090909091,2246.384545454546,1182.200909090909,111.29699999999998,21.21081818181818,8.396181818181818,89.15118181818183,3.909818181818182,91.07581818181818,3.901636363636364,121.1131818181818,22.486272727272723,4.094727272727273,5.796636363636363,5.5723636363636375,3.855545454545455
103,103,Mongolia,4.0,-19.52318181818182,-2.299181818181818,15788.617272727271,60.68645454545454,-976.95,-4.047454545454546,-358.5682727272727,-1.781727272727273,7021.332727272727,29.62754545454545,7998.281818181818,33.6749090909091,0.0285454545454545,23876.384545454544,4958003.223636364,10338.346363636363,7668301.053636364,10549.135454545454,3835.811818181819,15260.481818181815,6.583000000000001,23876.384545454544,32.472272727272724,11.753545454545456,151.097,19.729818181818185,709.7036363636364,95.15427272727273,7.646909090909091,97.32727272727274,7.564727272727273,3.055727272727273,39.25327272727273,12.936727272727271,8.904363636363636,7.787727272727272,13.454181818181816
104,104,Montenegro,3.0,-15.886272727272727,-0.7387272727272727,2.608636363636364,66.51372727272728,-0.2112727272727273,-5.498636363636363,-0.1306363636363636,-3.433545454545455,1.5808181818181817,41.2349090909091,1.791909090909091,46.73354545454546,0.0093636363636363,3.827818181818182,4272.931818181819,18489.96181818182,6158.979090909092,17231.583636363634,7455.346363636365,2.6554545454545457,1.2277272727272726,3.827818181818182,10.709727272727276,4.633181818181818,143.35445454545453,9.000272727272728,0.3585454545454545,291.34954545454553,1.442,264.5311818181818,1.387909090909091,0.6212727272727272,24.94818181818182,1.7480909090909096,1.1416363636363631,0.3092727272727267,1.9860909090909096
105,105,Morocco,3.0,-5.010818181818181,-5.296363636363638,609.8161818181818,62.043090909090914,-49.40136363636364,-5.141090909090909,-25.113,-2.6463636363636365,261.7617272727273,26.98290909090909,311.16290909090907,32.12409090909091,0.2203636363636364,971.9000909090907,25893.48545454545,7192.011818181817,28415.573636363635,7275.94909090909,3133.1727272727267,884.656090909091,2.5991818181818176,971.9000909090907,248.66881818181815,106.9549090909091,109.5538181818182,27.87036363636364,3.900727272727273,97.90645454545457,0.937818181818182,98.20981818181818,0.937181818181818,34.10090909090909,32.881,2.544818181818182,6.681363636363637,4.133727272727273,2.151
106,106,Mozambique,2.0,-29.35936363636363,-4.440363636363637,600.4490000000001,79.46972727272728,-28.61136363636364,-4.403727272727273,-12.926545454545458,-2.432454545454545,181.3709090909091,26.78063636363636,209.98227272727271,31.18409090909091,0.0286363636363636,671.7458181818182,20873.254545454543,1202.257272727273,24209.25090909091,1194.0010909090909,545.577,570.6369090909092,4.941181818181818,671.7458181818182,32.76745454545455,14.71809090909091,114.81172727272728,15.739272727272724,20.028181818181817,95.582,7.175727272727272,98.7181818181818,7.179181818181818,27.188,45.09854545454545,7.4647272727272735,6.09809090909091,5.946636363636362,8.464090909090912
107,107,Myanmar,4.0,-2.7364545454545457,-1.872272727272727,28049.884545454544,39.981545454545454,-2516.543,-3.4089090909090918,-1509.5515454545457,-2.0350909090909086,12404.079090909094,16.91581818181818,14920.623636363638,20.324818181818184,0.1879999999999999,71390.33636363636,1360126.259090909,3908.2427272727273,1383712.294545455,4167.987272727273,1196.9109090909094,69932.01,6.297999999999999,71390.33636363636,214.13936363636364,61.43872727272728,99.2371818181818,28.139636363636363,323.94054545454543,120.0959090909091,6.046363636363637,123.8849090909091,5.924454545454546,51.18481818181818,30.876090909090905,12.259909090909092,3.651,6.200909090909092,12.318909090909091
108,108,Namibia,4.0,-6.765999999999999,-0.8112727272727274,59.70272727272727,38.46072727272727,-9.033272727272726,-6.154363636363637,-5.547363636363636,-3.936090909090909,45.67027272727273,31.762545454545453,54.703545454545456,37.91709090909091,0.0202727272727272,142.89290909090911,59282.78999999999,10021.326363636364,60823.26818181819,9968.84818181818,5321.756363636364,135.54518181818182,2.153545454545454,140.55118181818182,22.83736363636364,12.120181818181816,102.4380909090909,16.977272727272727,6.061636363636364,114.35963636363635,4.913272727272727,115.9918181818182,4.784363636363636,2.2855454545454545,22.52072727272727,0.756181818181818,-1.0054545454545456,-1.2013636363636364,0.6961818181818183
111,111,Netherlands,4.0,8.72490909090909,75.45572727272727,421.4888181818182,59.937909090909095,-11.802545454545458,-1.8056363636363637,-4.173454545454547,-0.7039090909090909,300.39672727272733,42.35545454545454,312.1992727272727,44.16109090909091,0.7815454545454545,708.9239090909092,41298.30090909091,53962.54727272727,41792.73636363636,51956.36909090909,50873.46272727272,700.1070000000001,0.9735454545454544,708.9239090909092,881.6093636363636,862.1071818181816,101.09354545454543,29.06681818181817,0.8060909090909092,99.98154545454544,1.4637272727272723,100.63272727272728,1.4997272727272728,16.945727272727275,20.342,4.237000000000001,3.8405454545454543,3.861818181818181,3.802636363636364
113,113,New Zealand,4.0,-2.800636363636364,-5.269818181818182,87.59072727272728,33.75227272727273,-4.187909090909091,-1.7113636363636362,-2.422,-1.0209090909090908,96.40863636363638,37.28727272727273,100.59663636363638,38.99890909090909,0.1554545454545454,258.81636363636363,48589.16090909091,39454.15727272727,55253.37090909092,37720.47090909092,40333.968181818185,226.77754545454545,2.453636363636364,258.81636363636363,176.69254545454544,188.22199999999995,113.4181818181818,20.45336363636364,1.4656363636363636,140.87763636363636,1.5886363636363638,139.24736363636364,1.5818181818181818,4.65790909090909,22.32472727272727,4.478818181818181,2.225454545454545,1.6525454545454543,3.902636363636364
114,114,Nicaragua,3.0,-6.077727272727273,-0.6732727272727271,113.79363636363637,33.24727272727272,-4.50990909090909,-1.1837272727272727,-2.013909090909091,-0.504090909090909,82.18518181818182,24.532000000000004,86.695,25.71554545454546,0.0281818181818181,330.7772727272727,26021.78727272727,5359.268181818182,52574.48,5107.051818181818,1887.6036363636365,162.83227272727274,2.900636363636364,330.7772727272727,32.03090909090909,11.820636363636366,200.01336363636364,21.387727272727272,10.16218181818182,188.52672727272727,5.38909090909091,193.45836363636369,5.523636363636364,6.244090909090909,27.465636363636364,3.4412727272727266,4.769363636363637,4.036272727272728,2.6859090909090906
115,115,Niger,2.0,-12.90118181818182,-1.3721818181818184,1775.0754545454545,28.22409090909091,-220.56972727272725,-3.571727272727273,-184.6559090909091,-3.025636363636364,967.6340909090908,16.338818181818183,1188.2028181818182,19.910454545454545,0.0208181818181818,5832.376363636364,286502.03090909094,1132.9700000000005,286167.68636363634,1163.477272727273,529.6080000000001,5808.143636363637,5.9363636363636365,5832.376363636364,23.587454545454545,10.707454545454544,99.62263636363636,16.923545454545458,245.3982727272727,100.60218181818182,0.926818181818182,101.0258181818182,0.8547272727272728,20.13381818181818,30.21736363636364,3.691636363636364,2.1591818181818185,9.03,6.133454545454544
116,116,Nigeria,2.0,0.8654545454545457,3.463090909090908,24035.94727272727,21.92436363636364,-3854.4352727272735,-3.418636363636364,-2481.778,-2.177636363636364,9078.42,9.897999999999998,12932.853636363638,13.316636363636364,0.8374545454545455,100414.55272727272,364275.5663636364,5214.713636363636,542642.3327272728,5193.988181818181,2470.759090909091,66119.07818181819,3.3007272727272734,100414.55272727272,944.992,445.425909090909,149.38063636363634,19.054181818181817,104.07372727272728,196.42236363636368,11.934636363636365,206.9109090909091,12.060636363636364,181.60518181818185,18.18890909090909,8.817545454545455,-0.2744545454545454,0.2806363636363633,5.845272727272728
117,117,Norway,4.0,7.973818181818182,36.63718181818182,1144.7830909090908,36.25536363636363,221.4442727272727,7.314454545454544,153.42254545454543,5.153818181818181,1728.6472727272726,54.992,1507.2045454545455,47.67763636363637,0.294,3145.5254545454545,651545.5472727274,61572.51818181818,606156.4309090909,63466.36272727272,84788.32636363637,3377.070909090909,1.2688181818181816,3145.5254545454545,328.8853636363636,437.7975454545455,92.96518181818182,35.6709090909091,9.55290909090909,109.91763636363636,2.0344545454545453,102.0,2.004454545454545,5.180363636363636,27.68609090909091,2.5401818181818188,0.1317272727272727,0.8227272727272726,2.0820909090909083
118,118,Oman,3.0,-2.86390909090909,-1.873636363636364,7.7891818181818175,28.619,-1.468,-5.547545454545456,-1.4718181818181817,-5.5538181818181815,11.02909090909091,39.868545454545455,12.497090909090907,45.4160909090909,0.1280909090909091,27.47536363636364,6586.744545454544,31007.63,6871.158181818181,35920.02090909091,17870.373636363638,26.532,2.4828181818181823,27.47536363636364,142.518,71.45718181818182,104.13763636363636,21.902636363636365,0.1926363636363636,102.0409090909091,1.3966363636363637,101.40745454545454,1.3238181818181818,4.051,24.754363636363635,1.739363636363637,2.614818181818181,2.7214545454545447,2.237818181818182
119,119,Pakistan,1.0,-2.374727272727273,-6.467272727272728,19565.139090909088,68.55172727272726,-1862.7888181818184,-6.677090909090908,-545.0971818181818,-2.0398181818181818,3987.104545454546,14.325727272727276,5849.892727272727,21.002636363636363,0.7759090909090909,27585.83818181818,56428.06636363635,4584.81,143163.8009090909,4607.810909090909,1330.519090909091,10760.021818181818,3.5238181818181817,27585.83818181818,879.9078181818181,253.84418181818185,251.08336363636363,13.12,30.681818181818187,96.49454545454546,7.608272727272726,99.06072727272726,7.500272727272729,189.9653636363637,15.494818181818182,6.271181818181819,1.6116363636363635,1.683727272727272,5.232090909090909
121,121,Panama,3.0,-8.014363636363637,-3.839727272727272,20.315181818181816,39.903818181818174,-1.6250909090909091,-3.0650909090909084,-0.7385454545454544,-1.3008181818181817,10.302363636363635,20.576,11.927363636363635,23.640909090909087,0.0853636363636363,50.81218181818181,8787.233636363635,27255.31090909091,12688.466363636364,24504.621818181826,12688.466363636364,35.06536363636363,3.987,50.81218181818181,98.42081818181818,50.81218181818181,143.03609090909092,32.27045454545455,0.5243636363636365,99.96827272727272,2.0295454545454548,100.46990909090908,1.9398181818181817,3.973181818181818,40.28490909090909,1.0980909090909097,-2.4384545454545457,-0.4669999999999997,1.7119999999999995
123,123,Paraguay,3.0,0.7956363636363636,0.2950909090909091,38007.41727272728,18.762363636363634,-3457.2243636363637,-1.503272727272727,-1761.5262727272727,-0.6668181818181818,34333.58181818182,17.913545454545456,37790.80454545455,19.416818181818183,0.0693636363636363,189567.8963636364,27196309.66363636,11599.047272727274,27853139.23636364,11562.753636363635,5354.326363636364,184311.9909090909,3.867090909090909,189567.8963636364,78.46154545454546,36.208272727272735,101.79290909090908,22.73936363636364,2394.36,91.05490909090908,3.9648181818181816,92.55927272727271,3.983000000000001,6.757272727272727,21.943909090909088,4.586636363636362,2.837727272727273,2.746909090909091,4.975909090909092
124,124,Peru,4.0,-2.539727272727273,-4.939727272727271,153.55327272727274,24.76854545454545,-10.028636363636364,-1.3019999999999998,-3.5903636363636378,-0.2604545454545455,123.2398181818182,20.414272727272724,133.26863636363635,21.716454545454543,0.32,610.1757272727273,15112.170000000002,11729.69090909091,19409.277272727275,11547.535454545454,6319.370909090908,473.4969090909091,3.080090909090909,610.1757272727273,362.31236363636367,198.0016363636364,127.85027272727274,20.23463636363637,1.6727272727272728,118.93609090909092,2.712,120.17127272727272,2.7827272727272723,31.269999999999992,22.774363636363635,4.100545454545454,1.8469090909090904,1.8469090909090904,4.100545454545454
125,125,Philippines,4.0,1.6089090909090904,4.262727272727273,5953.024545454545,42.1469090909091,-164.888,-0.9935454545454546,118.84618181818183,1.0822727272727273,2666.8345454545456,18.39490909090909,2831.7227272727278,19.388181818181817,0.6603636363636364,14292.449090909093,148534.29999999996,7386.040909090908,140315.9209090909,7414.483636363637,2976.767272727273,15088.284545454546,4.954909090909091,14292.449090909093,754.1279090909092,302.23645454545454,93.794,23.85990909090909,18.83318181818182,107.82272727272726,2.9955454545454545,109.2818181818182,3.033909090909091,100.96181818181816,22.25127272727273,6.53209090909091,6.595454545454545,7.612,6.704636363636364
126,126,Poland,4.0,-1.711,-8.450181818181818,970.667,52.57063636363637,-61.964000000000006,-3.4892727272727275,-27.39127272727273,-1.5527272727272723,737.9464545454546,39.66690909090909,799.9104545454545,43.156090909090906,0.9270909090909092,1853.3227272727272,48171.060909090906,28330.27363636364,48768.278181818176,27699.351818181814,13938.37909090909,1830.6936363636364,3.0842727272727277,1853.3227272727272,1052.6398181818183,529.7443636363636,100.76727272727273,18.578636363636367,1.7629090909090912,168.9121818181818,1.744727272727273,167.41009090909088,1.736363636363636,38.00772727272727,20.289545454545458,5.876,6.899272727272728,6.899272727272728,5.876
127,127,Portugal,3.0,-1.225181818181818,-2.9926363636363638,231.8771818181818,124.557,-8.64272727272727,-4.814727272727273,-1.951272727272727,-1.187454545454545,80.0,42.96063636363636,88.64290909090909,47.77545454545455,0.2814545454545454,186.30418181818183,18078.844545454547,31918.56454545455,17931.71272727273,30541.66545454545,21806.222727272725,187.91118181818183,0.0237272727272726,186.30418181818183,317.2122727272727,226.72699999999995,99.03072727272728,15.58209090909091,0.589090909090909,100.14963636363636,1.0952727272727272,100.32090909090908,1.0397272727272728,10.397090909090911,17.25681818181818,1.3027272727272727,3.0780000000000003,2.801181818181819,1.3721818181818184
130,130,Romania,3.0,-3.3502727272727277,-6.947727272727272,295.83236363636365,38.255545454545455,-29.87972727272728,-3.7211818181818175,-19.64490909090909,-2.3517272727272727,231.02536363636364,30.662,260.90481818181814,34.383545454545455,0.4064545454545454,762.0749090909089,36985.769090909096,24721.528181818187,38583.210909090914,23464.66545454545,10240.27818181818,731.9027272727272,2.467727272727273,762.0749090909089,463.76890909090906,202.58690909090907,102.67581818181816,21.699818181818177,1.6303636363636365,114.05427272727276,2.783636363636364,115.20536363636366,2.6988181818181824,19.829272727272727,25.047000000000004,7.999181818181818,8.477000000000002,7.885999999999998,7.758363636363637
131,131,Rwanda,2.0,-10.343545454545453,-0.901,2471.771818181818,34.233909090909094,-205.78381818181825,-2.7667272727272727,-141.61945454545454,-1.8829090909090909,1512.307090909091,23.413545454545453,1718.091909090909,26.180363636363637,0.0181818181818181,6465.363636363636,613563.2918181819,1887.153636363636,562773.4681818183,1829.7318181818184,748.9102727272729,6988.272727272727,6.210727272727272,6465.363636363636,20.930090909090907,8.501636363636363,90.45736363636364,7.690636363636363,304.4300909090909,105.16154545454545,4.076363636363637,106.15654545454544,3.845090909090909,11.287727272727272,23.231090909090906,8.68090909090909,8.490909090909092,8.490909090909092,8.68090909090909
135,135,Saudi Arabia,5.0,7.896363636363635,56.340818181818186,316.7652727272728,11.90136363636364,-80.09454545454545,-3.0848181818181817,-104.61827272727272,-4.030636363636364,878.3978181818184,33.35027272727273,958.4912727272726,36.435272727272725,1.4342727272727271,2626.983636363636,77893.16454545454,47486.48272727273,84212.49909090908,51455.04090909092,22456.666363636363,2433.061818181818,2.7719090909090918,2626.983636363636,1600.5581818181818,700.5286363636365,108.11490909090908,36.33845454545454,1.6373636363636364,94.72654545454544,2.0318181818181817,95.37272727272726,2.0463636363636364,31.234272727272728,28.442181818181822,3.703272727272728,2.732454545454545,2.482545454545455,1.2257272727272726
136,136,Senegal,2.0,-7.121818181818182,-1.4551818181818184,5416.572727272727,47.48263636363637,-446.2227272727272,-4.098090909090909,-273.069,-2.571727272727273,2089.143636363636,19.150818181818185,2535.366363636364,23.248727272727272,0.0392727272727272,10833.843636363636,726033.0954545455,3019.814545454545,733883.4345454545,3025.5281818181816,1358.2336363636364,10692.237272727272,4.509545454545455,10833.843636363636,44.66963636363637,19.932181818181817,100.90472727272729,19.38763636363636,242.63254545454544,101.65454545454546,1.1697272727272727,102.991,1.3174545454545454,14.632363636363635,26.50936363636363,5.692363636363636,6.739090909090908,4.170636363636363,5.59290909090909
137,137,Serbia,3.0,-5.800454545454546,-2.698454545454545,2542.899090909091,57.15736363636365,-130.43090909090907,-3.108454545454545,-33.39572727272727,-0.9477272727272726,1766.2063636363637,39.84245454545455,1896.6372727272728,42.95072727272726,0.099090909090909,4411.442727272727,628830.4527272728,16118.219090909091,623211.9609090908,15780.041818181817,6527.8836363636365,4457.931818181818,1.6698181818181816,4411.442727272727,111.7821818181818,46.288,98.427,13.799181818181818,39.28436363636364,177.4876363636364,4.128727272727274,177.10472727272727,4.052454545454546,7.097818181818181,19.700818181818185,5.716,7.727363636363635,7.442181818181819,5.834727272727273
138,138,Seychelles,3.0,-20.17090909090909,-0.2588181818181818,12.571363636363635,72.49427272727273,-0.1222727272727272,-0.3459999999999999,0.474090909090909,3.156545454545454,6.625272727272727,37.643,6.747636363636364,37.98872727272727,0.002,17.62790909090909,84754.09636363636,25086.70090909092,189665.3772727273,24427.773636363632,14028.762727272728,7.85581818181818,2.747727272727273,17.62790909090909,2.2678181818181824,1.300909090909091,222.3503636363636,12.154818181818182,7.72690909090909,101.39045454545456,2.326,102.31736363636364,2.8113636363636365,0.0922727272727272,32.32636363636363,1.3981818181818182,0.0348181818181817,1.8635454545454548,3.1700909090909093
139,139,Sierra Leone,2.0,-23.309818181818184,-0.8612727272727273,13979.310909090907,52.82127272727273,-1271.052181818182,-5.15718181818182,-789.22,-3.352545454545455,3921.166363636364,15.76218181818182,5192.219090909091,20.919545454545453,0.0098181818181818,24345.667272727274,1270086.8990909092,1657.5363636363634,3319228.7018181817,1581.0300000000002,549.885090909091,9134.093636363636,4.412363636363637,24345.667272727274,11.436545454545454,3.9519090909090906,260.4141818181818,-3.2379090909090915,2058.001818181818,181.04654545454548,10.07390909090909,187.91818181818184,9.994636363636364,7.182,20.09227272727273,12.154454545454549,15.724636363636364,10.848272727272729,12.637
141,141,Slovenia,4.0,3.838272727272728,1.9250909090909087,27.5850909090909,67.22745454545453,-1.6897272727272727,-4.388363636363636,-1.0079,-2.7256,18.094272727272728,44.57136363636364,19.78390909090909,48.95981818181818,0.0612727272727272,40.65909090909091,18606.774545454547,35115.8909090909,19683.96090909091,33532.604545454546,23916.161818181816,38.424818181818175,1.3604545454545454,40.65909090909091,69.27727272727273,49.38309090909092,105.5488181818182,23.952,0.5894545454545453,100.3559090909091,1.1212727272727274,100.76545454545456,1.0189090909090908,2.064454545454545,20.113545454545456,3.835,5.163818181818183,4.598363636363636,3.467090909090909
142,142,Solomon Islands,1.0,-5.811999999999999,-0.0678181818181818,1.2024545454545452,12.309818181818184,0.0398181818181818,0.878090909090909,0.0882727272727272,1.3207272727272723,4.236727272727273,41.92763636363637,4.196727272727273,41.04963636363637,0.001,10.354545454545455,16013.29,2299.271818181818,16984.887272727272,2240.8454545454547,2176.7554545454545,9.692454545454543,3.417636363636364,10.354545454545455,1.362,1.3243636363636364,105.91472727272728,9.019272727272726,7.559818181818183,96.65754545454546,3.0260909090909096,96.3,2.6727272727272733,0.6045454545454546,14.831363636363635,4.995090909090909,9.057272727272728,6.860727272727272,4.924090909090911
144,144,South Africa,3.0,-2.836090909090909,-11.215454545454543,2114.0894545454544,45.92736363636364,-214.42936363636363,-4.685727272727273,-78.0969090909091,-1.709,1131.4285454545454,25.407,1345.858181818182,30.09272727272727,0.6720909090909091,4426.712727272728,78323.43545454546,13747.883636363636,79293.34272727273,13599.432727272726,7043.027272727273,4339.244545454545,0.9834545454545456,4426.712727272728,754.5949090909093,388.34854545454544,101.47718181818182,14.454909090909096,5.816,92.99009090909092,4.993636363636364,95.02545454545452,4.9578181818181815,55.4369090909091,17.29118181818182,2.4294545454545453,1.168181818181818,0.8964545454545455,1.6901818181818171
145,145,Spain,3.0,0.9245454545454546,11.405,1029.6497272727274,93.01363636363637,-70.62072727272728,-6.525272727272727,-45.0640909090909,-4.199181818181819,425.3430909090909,38.505818181818185,495.96381818181817,45.031,1.4882727272727274,1103.9063636363635,23385.867272727268,37718.138181818176,23646.62181818181,35948.899999999994,28806.67909090909,1091.6472727272728,-0.0243636363636364,1103.9063636363635,1678.3990909090908,1344.700909090909,101.06390909090908,20.529090909090908,0.6613636363636363,100.58627272727271,1.0913636363636363,101.61927272727272,1.053,46.67727272727272,19.60436363636364,1.2704545454545455,3.469090909090909,2.3933636363636364,0.9813636363636368
146,146,Sri Lanka,3.0,-3.139090909090909,-2.3510909090909085,8986.343636363636,78.53918181818182,-776.1327272727274,-6.737272727272727,-175.61218181818182,-1.473909090909091,1403.7496363636362,12.645454545454545,2179.882727272727,19.382818181818184,0.2126363636363636,11170.015454545455,401412.8399999999,11573.990909090911,527568.1645454546,11454.994545454543,3651.4718181818175,8468.971818181819,4.450363636363637,11170.015454545455,241.941,76.992,129.60254545454546,27.865181818181814,45.43145454545455,109.29018181818182,5.104363636363636,111.7,4.994363636363636,21.04172727272727,31.00363636363636,3.9890000000000017,1.4755454545454545,1.4755454545454545,3.9890000000000017
149,149,Sweden,4.0,4.422,24.11509090909091,1689.921818181818,39.599818181818186,-12.78,-0.3216363636363636,-10.209,-0.2435454545454544,2093.039090909091,48.9510909090909,2105.8190909090918,49.27290909090909,0.4311818181818181,4274.714545454545,472309.0663636364,50810.11454545453,431144.3127272728,49166.84454545456,55091.63909090909,4674.192727272727,2.061272727272728,4274.714545454545,487.484909090909,543.943090909091,91.13245454545456,28.62136363636364,8.769727272727273,101.3658181818182,1.1792727272727273,101.47,1.1333636363636364,9.886363636363638,24.199272727272728,3.965181818181818,3.812545454545455,3.795636363636364,3.8429090909090906
150,150,Switzerland,4.0,8.77390909090909,61.21309090909092,279.0878181818182,41.16609090909091,1.4056363636363634,0.205,3.0201818181818183,0.4477272727272728,219.3914545454545,32.319545454545455,217.98572727272725,32.11463636363636,0.4827272727272726,678.3381818181819,82085.94272727273,68907.57272727272,82502.60090909092,66192.34818181819,86132.11181818182,675.1437272727272,1.608272727272727,678.3381818181819,545.6386363636364,707.9745454545454,100.52936363636364,34.32745454545454,1.255272727272727,100.70781818181818,-0.0433636363636363,100.6398181818182,-0.1001818181818181,8.219090909090907,25.55390909090909,1.996454545454546,3.659363636363637,2.8521818181818186,2.283272727272727
151,151,Tajikistan,4.0,-4.6000000000000005,-0.3376363636363636,21.477818181818183,39.35727272727272,-1.6627272727272726,-2.8929090909090918,-1.2770909090909088,-2.194636363636364,14.283636363636363,27.250545454545453,15.946272727272726,30.143545454545457,0.0228181818181818,51.79754545454546,26.726090909090907,2839.2572727272727,5941.205454545455,3035.615454545454,884.264,0.2307272727272727,6.8,51.79754545454546,26.176818181818188,7.553909090909091,21766.294545454544,14.876,1.9205454545454543,1226.131,6.820272727272728,866.446,7.021818181818182,8.552090909090909,19.47590909090909,2.428636363636364,12.537909090909093,9.483909090909092,2.7855454545454537
152,152,Thailand,3.0,4.420545454545454,19.835727272727272,5859.39,42.28263636363637,-98.41263636363637,-0.6634545454545454,-14.299363636363635,-0.0434,2952.411818181818,21.40227272727273,3050.8227272727268,22.06572727272727,0.9847272727272728,13803.028181818185,139400.87,16383.62818181818,202911.7109090909,16211.62909090909,6298.068181818182,9575.273636363638,2.761,13945.94818181818,1114.0745454545452,432.8002727272727,144.99536363636363,29.03236363636364,12.501,96.43981818181818,1.370818181818182,96.7418181818182,1.3203636363636362,68.62572727272726,24.61163636363636,3.471636363636364,2.455909090909091,1.8490909090909085,2.9476363636363634
153,153,Togo,2.0,-4.608090909090908,-0.2684545454545455,1669.187909090909,48.50627272727272,-116.39563636363636,-3.613545454545455,-64.33154545454546,-2.117636363636364,533.0030909090909,15.847363636363635,649.3985454545453,19.460818181818183,0.0121818181818181,3319.1118181818183,457891.5727272727,1901.7954545454545,448059.4209090909,1885.422727272727,827.5153636363636,3381.07,5.358818181818182,3319.1118181818183,13.95981818181818,6.097545454545455,97.50872727272728,15.294999999999998,237.451,100.55763636363636,1.2942727272727272,100.97836363636362,1.2574545454545456,7.334,19.90336363636364,7.148454545454545,1.256727272727273,2.114727272727273,5.993363636363636
156,156,Tunisia,3.0,-8.931363636363635,-3.832636363636364,56.911,62.92518181818182,-4.558818181818181,-5.029909090909091,-2.544818181818182,-2.7993636363636365,22.12981818181818,25.32854545454545,26.68881818181818,30.35872727272727,0.1039090909090909,86.88463636363636,6025.389090909091,10231.971818181815,7662.929090909091,10353.72,3818.299090909091,67.94754545454546,0.9833636363636368,86.88463636363636,116.79309090909092,42.90154545454545,127.03890909090909,11.640636363636364,0.7382727272727273,102.23245454545454,5.017727272727273,104.69781818181818,4.964727272727273,11.272818181818185,20.57218181818182,0.0340909090909094,-0.8722727272727273,-0.8722727272727273,0.0370909090909088
157,157,Turkey,3.0,-4.376909090909091,-37.19436363636364,858.8042727272727,32.17890909090909,-85.88545454545455,-2.6589090909090918,-35.122727272727275,-0.598909090909091,824.7986363636363,31.49927272727273,910.6834545454544,34.15818181818182,1.7245454545454544,2660.64,19024.297272727268,25455.877272727277,33222.38909090909,24860.742727272725,10701.682727272726,1505.7654545454548,5.492181818181818,2660.64,1972.2818181818184,840.3304545454544,169.19118181818183,24.88809090909091,1.2853636363636365,285.8237272727273,10.059636363636365,300.1218181818181,10.416454545454544,78.77981818181819,28.87636363636364,4.53509090909091,5.436272727272726,5.308545454545454,4.430363636363637
160,160,Uganda,2.0,-6.092545454545455,-1.9441818181818185,30525.81909090909,28.350181818181817,-3780.480909090909,-3.556454545454545,-2151.313363636364,-2.068181818181818,12228.762727272728,11.950454545454544,16009.24272727273,15.50690909090909,0.0779090909090909,99939.0,2894454.216363637,2311.212727272727,2755124.832727273,2462.6709090909094,884.9203636363636,103735.81818181818,4.966636363636364,99939.0,87.95927272727273,31.580181818181813,94.50309090909091,19.263272727272728,1116.4657272727277,90.98063636363638,6.24090909090909,93.15845454545456,6.043545454545455,35.65345454545454,25.35581818181818,6.548272727272726,5.382636363636364,4.145545454545455,7.129454545454545
